-2,1,0,1,0,1,-3,-3
-3,-4,-3,-2,-5,-4,-3,-2
-1,0,-1,-2,-4,-1,1,1
1,-4,-3,-2,-3,-3,-3,0
1,4,0,1,-1,-2,0,-2
-4,-2,-3,-9,-2,-2,-2,-1
-2,0,-2,-2,7,1,-2,-2
-3,0,-1,-7,-15,-2,0,-2
2,-1,0,14,7,3,0,1
1,4,3,-2,-1,0,1,1
-2,-1,-3,-8,-5,-5,-2,-2
-8,-5,-1,5,2,-4,-1,-3
4,5,-1,-13,-8,-2,-1,0
-5,-5,0,8,0,2,2,0
-5,0,5,17,4,0,0,-3
15,8,-6,-35,2,1,2,3
0,6,6,30,-2,-5,-2,7
-1,-6,3,-28,-9,-4,-5,-11
-15,9,-2,4,17,1,-8,-16
14,0,-10,2,0,1,-3,-4
-12,12,0,-8,-4,-2,-1,0
-5,-3,16,15,-4,-4,-2,8
-1,-16,-9,-11,-6,0,5,4
0,0,-3,13,-7,-2,-1,-3
1,3,-6,-21,13,4,-1,1
5,5,-10,18,3,0,-7,-4
-14,8,-6,-37,-11,-2,0,-4
45,14,20,22,2,2,-2,4
-5,8,1,-4,-12,-2,9,5
-72,-103,-8,-4,-3,-6,-19,-17
11,39,-5,5,-4,-4,8,8
36,21,-4,5,4,1,12,1
-42,-31,3,-8,-5,-5,-5,-3
15,-4,-14,-4,-1,-4,8,4
21,25,-13,-12,-4,-3,-26,-10
-44,-84,20,44,5,-2,11,-11
6,-10,-48,-72,-22,-6,-9,2
21,47,27,70,-3,2,8,1
2,-16,10,19,18,-1,-2,2
0,33,-9,-14,-7,-4,-4,2
6,9,14,49,17,8,4,-4
11,5,-15,-15,-7,1,5,14
-38,-39,5,-80,-22,-5,-2,-3
-23,2,7,40,8,-1,-9,-6
9,-7,18,22,5,-6,-19,-21
38,27,5,-18,1,1,-4,3
-46,-32,-2,4,-11,-1,49,49
-4,7,-88,-52,-18,-3,-11,-34
25,0,26,2,26,8,-6,16
3,41,-2,14,5,5,13,8
-8,-6,-4,7,4,-6,-37,-28
-2,-8,5,-17,-24,-8,14,17
-25,-10,-29,-18,-23,-14,10,10
32,15,41,12,0,11,18,-5
-15,-33,-44,5,0,2,8,-4
-3,23,33,40,19,0,-26,-13
10,15,10,-22,-4,-1,-8,-20
34,-7,1,-25,-10,-6,24,38
-70,-48,17,-18,-13,-8,7,-30
8,64,42,39,22,13,-17,-8
-18,66,12,23,-6,-2,3,11
-6,20,-9,-30,-3,-11,-1,-30
61,57,1,19,19,6,-2,16
7,-92,1,-14,-9,-2,9,4
-29,-1,-20,12,37,15,5,-7
4,2,15,7,-12,-2,-6,20
27,2,-35,-19,-6,-5,-17,-23
-27,-6,-1,-30,3,-8,14,26
83,1,-3,14,-20,8,23,17
-56,-36,-5,-38,-17,-4,1,2
0,-70,-11,37,-1,10,23,8
-53,47,19,28,4,3,-10,-8
-16,-67,-27,-36,-44,-22,42,-40
-1,15,6,22,38,2,-73,-41
58,1,28,-23,-7,2,-13,18
-73,1,-33,-15,-24,-20,-8,11
6,-13,2,-49,1,7,32,42
-20,4,-12,-47,-39,-11,11,-11
73,116,31,59,14,16,6,10
-5,-77,-11,7,16,3,-21,-53
19,81,3,-8,-8,-14,-27,0
-8,17,-9,-39,-3,-5,-2,-9
-3,-22,10,26,12,-6,-4,-18
19,-24,-19,-33,-13,3,28,37
41,51,47,-4,-5,10,-3,6
-74,-84,-75,-36,15,-20,-42,-45
-14,88,41,87,-7,-1,-17,-9
9,52,-62,-72,6,-2,-4,17
8,10,2,19,-19,-8,23,50
-55,-64,-6,29,41,18,3,-48
-4,-35,1,-43,-5,-12,-32,-21
-2,-41,39,27,-18,-6,-4,-18
86,73,4,0,5,3,-11,10
-66,20,-24,-15,-5,0,27,29
-55,-69,9,-6,0,5,21,13
80,105,28,-4,-5,-5,-19,7
-55,-40,-44,-71,-2,-11,-29,-69
99,-54,30,127,-4,11,82,123
32,42,-10,-14,19,-8,-79,-104
-59,-45,23,12,31,-3,-19,10
-13,19,-36,27,-4,4,-11,16
69,-4,32,-90,-49,-11,4,9
-84,-69,-92,-10,7,0,16,-2
49,15,38,45,19,10,12,-7
44,55,50,71,32,14,-14,-22
-78,-10,-91,-58,-31,-24,-20,-36
2,80,41,-59,-60,-3,53,49
-17,15,-31,-20,55,-1,-82,-57
-62,-33,5,-39,-43,-13,4,18
45,60,31,99,74,23,-21,-32
40,-15,-18,-32,-41,-12,9,-10
-70,-73,-35,11,8,6,79,56
82,67,36,10,9,10,-29,-31
49,68,-34,19,3,-13,0,40
-79,23,73,7,15,-5,-25,-45
66,72,-3,-25,-27,8,26,9
-13,-84,-29,16,-6,5,67,97
-34,28,54,18,7,5,-45,-81
30,27,0,-50,-8,-9,3,51
7,31,49,59,1,5,-44,-46
-10,-95,-13,-8,-23,9,34,56
-59,18,-23,26,26,4,-23,-32
70,27,14,-8,-21,-8,6,42
-79,-99,-44,-59,-37,-10,35,53
21,41,27,58,10,-10,-36,-47
14,19,-3,28,31,17,8,-8
-3,-37,20,10,18,5,18,27
102,91,26,-24,-29,10,29,26
-128,16,-67,-73,-10,-39,-65,-78
58,46,38,3,-16,2,2,19
-35,-17,-7,18,27,-4,17,5
127,71,16,-13,-26,2,48,46
-107,-119,7,-60,-10,-27,-99,-94
13,51,42,66,42,19,25,23
-10,-30,-20,-40,-4,10,18,6
1,14,-1,-24,-21,-15,-10,-29
55,13,-4,37,49,28,23,10
3,-25,31,-3,-9,-12,-5,36
-13,37,-44,-16,-23,1,36,28
-87,-44,11,68,31,7,-44,-87
76,61,12,-22,24,7,10,-3
-94,-12,-5,-62,-53,-31,-36,-2
-8,27,-22,4,22,8,3,-6
8,29,-35,17,-22,-5,-5,15
0,33,-3,-67,-27,0,30,16
-60,-81,6,22,-7,3,8,-5
43,58,55,51,18,8,-2,15
-41,-8,-52,14,14,-1,-16,-34
-24,2,-47,46,20,9,15,3
90,73,16,-48,-19,3,40,40
22,-39,-52,-43,-29,-16,-18,-62
-49,-76,18,21,10,-2,-19,-37
10,58,41,37,15,8,19,-48
28,-52,-23,-14,-13,-2,-15,27
36,59,-8,-51,-15,-17,-22,7
-38,68,-23,-26,7,6,9,-14
-2,31,20,1,-16,-5,8,8
-9,-53,-66,-102,-17,-5,14,27
-3,29,69,127,38,16,-4,-15
27,-27,5,-27,-8,-4,28,42
26,-5,50,-72,-37,-9,-19,5
-7,97,-10,81,28,3,-28,-29
9,-16,-1,-59,-19,-11,-2,29
-71,27,29,41,12,-9,-52,-49
-62,-93,-71,19,13,10,2,3
85,86,5,-56,-24,-16,1,-15
39,-10,-41,46,26,17,44,67
37,50,71,3,9,-10,-25,-17
-84,8,-25,22,-6,-11,-19,16
32,-14,22,-13,0,8,1,-1
-25,86,2,9,-9,2,6,15
18,32,-35,-49,-18,1,28,7
29,-2,71,7,24,1,21,57
-31,0,-71,-8,-29,-18,-37,-36
-81,-87,-16,20,26,15,-21,-94
88,45,-19,-21,-3,-3,-28,-1
-59,55,11,-27,9,-16,-38,-42
20,47,17,0,-19,2,26,13
4,-63,29,-49,-35,-8,0,26
-16,-11,-41,21,9,24,90,92
9,-109,-51,7,1,-16,-66,-45
36,-11,17,22,23,17,53,81
48,57,1,-22,-10,-11,-57,-111
-66,19,19,11,-7,-22,-10,-20
66,90,-4,-16,-31,-3,34,41
-18,25,14,14,-10,12,68,21
31,82,-16,-7,24,-4,-59,-18
-13,-30,12,33,-1,-4,-30,-6
-20,-19,-68,-50,-7,1,10,-12
56,90,34,-92,-30,-10,-12,-47
29,-53,-42,86,49,19,45,63
0,-15,25,13,15,6,-6,-9
11,-45,26,18,4,-1,4,-39
-2,-63,3,-37,0,1,-17,36
-38,39,-25,8,-73,-29,21,16
40,-102,-53,-46,14,-4,-80,-26
-16,67,89,52,23,-3,-2,19
29,-3,-13,81,32,8,9,28
-54,23,-30,-33,-5,1,-12,-55
16,-17,10,-2,-7,4,46,56
-10,13,-2,-14,-26,-6,9,-20
-35,-14,3,11,-15,-16,-36,-12
-29,-100,16,-21,34,8,4,15
48,105,-4,0,3,3,5,10
35,-26,-1,30,10,13,21,43
-93,-21,10,4,9,-4,-12,-44
19,-6,-34,14,-12,1,14,24
-2,-20,23,-114,-22,-4,6,-46
12,-23,-28,54,17,0,1,15
6,16,-32,-22,-16,0,24,-9
-21,-75,40,23,27,6,-4,43
-16,22,-7,5,7,-5,-22,-19
73,104,21,-42,-24,7,49,47
-101,-116,-47,97,28,-25,-81,-107
79,121,21,-31,25,8,-6,16
54,45,-51,-14,-20,-5,30,26
-95,-47,-38,-14,22,-5,-26,-57
49,8,33,-57,-47,-1,15,36
27,56,-53,25,-13,7,24,-9
-63,15,35,64,33,-8,-32,-5
40,3,-9,-16,-34,5,30,38
-4,20,-6,-14,6,-5,-1,-9
-10,11,43,-9,-28,-7,20,44
25,-6,-28,-39,-19,-7,11,1
42,37,5,-31,13,20,29,19
-79,-73,-26,17,12,-16,-44,-38
14,64,55,-16,-14,-7,-34,-2
7,29,-2,28,32,11,4,10
-6,-1,33,-20,-14,-11,-20,-13
35,12,24,47,23,17,45,32
-14,-30,1,-15,-13,-10,-2,-23
4,-7,20,-6,-12,0,1,36
-12,-23,-4,30,-3,-8,-15,-59
5,-10,-19,-61,13,11,-29,-38
-57,-57,13,40,22,-11,-42,-38
32,31,11,17,-22,7,36,40
4,20,-2,44,-11,2,15,25
17,-26,-31,-66,-11,-7,-22,-15
-15,-9,11,-14,16,-2,2,38
19,-28,-18,61,-1,9,-13,-27
-56,-32,-24,-3,3,-7,-18,15
-2,57,16,1,-25,-5,-8,-22
57,15,3,-1,11,11,55,23
-102,-54,5,-44,-24,-9,-37,-30
20,44,-32,12,-10,-14,-28,-22
38,26,7,-12,19,3,-14,17
6,-21,-13,36,-1,5,12,12
6,31,32,11,4,0,-14,-14
11,-36,38,-20,-13,-5,-2,8
-69,-13,-77,22,6,-16,-57,-68
-10,-12,11,-38,-17,-1,-11,-33
23,-74,-4,-18,-17,-7,10,21
-45,-71,-8,19,31,3,28,19
-2,55,-6,-16,1,-3,10,28
-8,-5,17,14,-1,-1,5,-17
-7,2,6,-29,0,-5,-15,-36
46,33,-8,86,51,26,43,46
36,-2,36,-33,-23,0,16,42
-64,-49,-13,4,-9,-15,-41,-46
13,3,-36,-34,-7,0,23,2
12,12,21,-13,22,-1,-22,-5
26,28,28,-43,-15,0,10,0
-22,-4,12,115,32,12,-15,10
-28,50,-11,-38,-4,-8,37,18
15,-8,19,-6,-16,1,-31,-55
-23,52,-28,4,20,-5,-18,-19
64,19,32,-63,-40,-5,13,23
28,53,-57,28,0,15,33,-6
-18,-8,-17,-6,18,-19,-35,-35
17,14,42,37,-6,6,23,25
18,-12,-31,-30,-10,-4,9,26
56,48,17,38,7,10,-15,-71
61,31,74,14,-25,-4,16,20
71,51,-85,-27,2,5,36,78
-88,-46,-19,-39,-16,-25,-64,-69
20,36,62,92,60,20,28,36
-6,14,-71,-48,-35,-4,-31,-34
-8,-65,57,-25,-9,-5,-1,-14
39,66,14,33,9,19,66,57
-35,-71,-60,-5,-3,-24,-87,-70
-19,24,18,-25,3,-6,-30,-21
-51,-31,-34,61,18,16,28,5
-9,-16,-64,-56,-18,-10,-29,-22
1,-13,43,-29,-38,-3,40,41
-11,-21,-2,-13,4,13,69,65
41,113,43,63,38,7,-47,-55
48,50,17,5,0,-5,15,23
-29,-14,-1,2,-4,2,37,57
-27,-47,-17,-19,-18,-12,-35,5
-1,-12,-2,-37,-25,-1,25,2
-16,37,-89,22,14,3,11,-8
-43,-54,-19,-67,-17,-14,2,46
-5,-6,11,75,11,-1,-69,-95
-6,18,53,-48,-38,-11,-6,1
67,-9,30,24,28,10,-18,-8
102,109,3,-11,-12,3,27,7
-16,32,1,-84,-36,-16,0,32
30,47,32,69,54,14,5,-20
-10,-91,-39,-11,-16,0,-16,-10
1,94,29,-15,1,-10,-9,-4
-3,29,3,-80,-56,-10,20,41
34,-1,22,23,37,9,-4,-17
-17,4,-3,65,43,15,-3,-15
-25,-124,-9,-34,2,1,-1,12
-28,8,-5,7,6,-6,-33,-26
-25,-19,3,-13,-14,-3,22,25
80,127,5,-50,-14,4,26,19
-65,-2,42,32,-16,0,-15,-42
26,28,-94,17,35,6,-5,5
28,12,21,-12,-27,-3,5,-4
-17,20,18,0,-10,-7,-10,-30
-38,1,25,-28,1,-5,7,-19
73,67,-50,1,28,13,-14,16
-82,-56,-52,-3,-19,-13,0,-13
-6,72,51,-26,-7,-9,-22,-10
3,-6,-78,-15,-21,6,86,82
50,69,44,61,24,5,-21,-58
16,-14,-3,6,22,2,-25,24
23,15,-6,-38,-34,-19,29,-5
11,51,62,4,21,18,-20,6
-49,-11,13,41,-26,-13,34,29
45,79,7,-4,-8,2,5,37
-30,-19,30,25,29,2,-14,-9
-3,-21,-15,-11,-8,-5,10,-11
-24,-22,-6,11,-2,2,-37,-16
2,-15,7,-34,-1,-14,-16,-7
-24,-11,7,-43,-13,-2,0,15
27,11,9,16,7,-9,-35,-43
-50,-14,46,-3,6,6,59,46
-16,-30,-18,90,27,17,8,-57
-10,-35,-39,-69,-11,-3,-2,43
33,5,19,33,10,-9,-75,-65
17,9,-4,-4,27,14,36,17
-48,16,16,-6,-22,3,9,21
-3,-22,-23,-34,-4,-16,-11,-21
50,-20,-19,-31,-10,3,45,84
-15,-2,66,75,51,11,18,-6
-9,8,-91,-27,-1,-3,-49,-36
29,3,31,85,4,2,7,15
-30,-24,15,-17,-14,2,-3,7
20,4,-7,-12,-8,-3,10,-10
22,-26,-8,-15,-11,-6,6,27
-27,-11,-2,-11,2,3,-14,-20
27,16,-13,25,-13,0,42,46
-4,-3,-15,-109,-46,-9,-41,-30
30,-19,35,78,56,7,1,8
-14,-1,-51,-76,-5,0,-2,-15
-25,31,41,-2,-10,-5,38,5
4,1,-114,17,-16,-5,-29,3
0,-40,34,-82,-7,0,-4,5
-11,53,32,32,-17,3,44,35
-36,-68,-48,-15,-3,-12,-59,-62
50,2,7,-7,9,10,29,31
-5,17,-17,-20,-26,-5,-6,-20
22,-14,10,19,8,1,5,13
-23,4,7,-11,-8,-2,0,26
-12,-16,-58,-20,-21,-8,7,-23
-25,50,33,91,-1,-8,-60,-63
13,-77,15,-58,19,0,-25,-17
51,37,-5,28,4,0,3,24
-45,-8,36,19,8,1,-3,-23
