-1,0,-24,-10,-2,0,1,0
0,3,24,7,0,0,0,1
1,-6,-37,-10,-4,-2,-2,1
-7,-1,-14,6,-4,-9,-1,0
2,5,14,-4,0,2,-1,1
0,-5,-21,-23,-6,-3,0,-1
0,4,34,29,5,1,-1,0
1,-4,6,4,-2,5,0,-3
-21,-6,-24,-37,-5,-3,-2,2
7,2,18,24,1,-4,-1,1
-2,-5,-9,-7,-5,-6,-2,-4
0,1,20,1,3,3,0,-1
5,1,-44,3,1,3,1,-2
-9,-3,36,0,-8,-6,-3,0
2,6,-19,-5,-4,-1,0,-5
-1,-4,-2,4,5,1,-1,2
8,-2,9,40,3,-1,0,2
-7,-2,-26,-84,-3,5,-2,-10
18,9,81,24,-9,-12,-6,-14
8,2,-65,-3,-4,-1,-1,0
-6,-3,2,7,4,0,0,-4
14,0,-11,15,1,-1,5,2
-16,-11,-1,-25,-2,11,1,-6
-2,7,17,2,1,-2,-5,12
5,-1,10,-28,-14,-13,-1,-6
-10,0,-18,10,1,2,2,-2
0,-1,-17,9,17,7,5,6
0,2,53,40,1,1,0,2
10,10,-17,-19,-4,2,0,12
-4,-19,9,6,-8,-12,-7,-11
-1,7,-43,-14,1,-1,1,-1
4,-9,-4,-1,2,5,2,-1
-4,11,109,14,4,-4,-6,-5
-6,3,-16,8,-1,-1,0,4
-7,-12,-30,-14,-11,-6,-4,1
-5,-1,-36,-27,-5,-6,0,-8
1,-11,-2,12,3,7,2,-3
-4,14,6,-6,10,12,4,4
-6,-7,-68,-33,-4,-4,-4,-3
-15,-11,-8,-11,-13,-10,-6,-20
29,8,-3,2,-2,-2,0,19
-1,-15,-75,-17,0,-2,-2,0
0,10,92,77,18,11,5,12
47,-17,12,6,-3,-3,-8,-13
6,-4,-118,-7,-3,-3,4,-6
2,3,19,-1,-6,-1,1,-2
3,4,14,0,-5,-3,1,0
-17,-3,33,24,14,6,0,2
-15,0,101,26,-2,-1,-4,-4
0,0,-46,-47,-10,-6,-4,17
-9,-3,-72,27,9,2,0,-14
0,9,-7,17,2,-1,1,12
-15,-6,15,-14,1,1,1,1
20,-12,2,4,-7,-3,-4,4
-12,-22,6,-36,-9,-8,-8,-12
14,4,-33,-31,-4,0,1,3
-5,4,19,15,9,2,-2,-8
0,-5,-24,50,14,4,-1,-14
-5,-1,22,-13,-11,-4,0,18
5,2,53,32,1,-2,-1,2
-20,-6,-5,-52,-11,-1,-3,-6
-10,13,127,53,6,1,2,1
6,-2,-38,-24,-6,1,2,0
-29,-1,61,32,1,-7,-3,-6
38,19,39,29,3,3,4,10
-17,-25,-79,20,-3,-6,-7,-12
-16,11,65,-12,-6,-4,-2,2
-3,-2,-48,-6,-3,2,4,0
-17,-18,-22,-20,0,-6,-14,-16
24,32,6,11,3,6,9,2
12,0,5,9,-4,-2,-3,-7
5,-3,-36,-77,-5,-3,0,10
-4,7,16,12,-2,0,2,-5
12,-25,-28,-16,-6,-10,-8,-7
9,25,81,3,1,7,6,8
-3,5,-25,-60,-4,-7,1,-16
-32,-6,-32,-63,-16,-8,-4,-3
-27,6,48,11,0,-2,-1,-8
9,-8,-69,-6,8,3,-1,9
-9,0,-50,21,-11,-5,-7,6
-4,-17,-4,5,-6,-7,-1,-6
-12,-3,-15,-88,-5,-1,-4,0
-11,0,-20,70,8,1,-4,0
34,-4,39,-84,1,4,-1,11
10,-16,-25,59,7,-1,0,-12
9,26,64,-16,-5,1,-3,3
-12,-19,12,24,8,-2,-5,-15
-16,1,-13,6,8,8,5,0
7,0,-27,-62,-6,-4,-3,-8
14,4,18,37,0,3,6,-4
-2,-5,19,-3,-6,-6,-2,0
-15,1,43,42,0,0,-2,0
4,-6,-2,28,5,4,1,-5
5,25,-18,-58,-5,2,4,15
-26,-26,-21,-35,-5,-2,2,-8
4,31,47,53,6,1,-2,-5
-27,-13,-1,24,-5,-3,0,24
-2,-2,12,11,8,1,0,-20
14,10,22,52,-2,-2,-1,22
9,-11,-50,-65,-6,-2,-1,-7
-5,8,6,2,-5,1,6,-1
8,-4,-23,-65,-7,-8,-5,-1
11,-5,20,-9,3,2,0,-6
-18,-5,-59,16,-7,-6,-3,-7
9,2,37,11,-5,-8,-8,-2
18,-17,-109,40,10,8,-2,11
-24,6,11,-88,-15,-9,5,-9
6,-21,5,-13,-11,-5,0,12
-12,10,51,8,5,5,-2,-10
-11,-21,-16,-41,-5,0,-1,0
10,-3,2,-10,-3,-2,-6,1
-25,2,-23,-20,-3,-7,-11,-10
34,3,16,-14,-4,2,16,3
-9,-12,-17,48,-1,0,-9,-7
12,11,21,-1,4,5,5,1
-13,4,14,76,10,1,-1,-7
-7,9,-27,-37,-3,-1,-11,14
-76,-48,-50,-28,-8,-6,-3,-3
6,49,47,35,9,4,6,2
16,14,56,20,3,-4,-4,-5
-35,-29,-38,-42,-11,-10,-7,-13
15,2,45,121,19,11,8,6
-16,18,16,-100,-26,-10,-8,-6
-27,-14,2,38,3,-2,-1,-6
14,11,-9,7,6,7,2,0
13,11,104,29,20,2,-4,-1
-5,-20,-45,-69,-13,-2,-5,-22
50,18,16,46,0,8,13,0
-18,-10,-45,8,-4,-8,-6,-12
10,7,-75,-32,1,-1,4,4
3,-7,17,60,3,-1,-6,-2
-17,-9,8,-45,-11,-5,-4,-11
-1,-10,29,-21,2,0,-4,-9
-2,16,-16,-6,-15,-4,2,11
11,1,25,19,7,-2,-6,-5
-4,-13,-85,-31,-9,-8,-7,7
-26,0,40,48,14,5,1,-9
68,6,-56,-57,-22,-10,-5,16
-7,-10,-29,-9,1,3,6,10
-8,-6,-30,-27,-1,6,3,-1
-10,-6,63,12,19,3,-3,-2
