-3,0,-14,-14,-2,-1,-2,-2
3,8,8,10,1,1,0,0
6,4,-12,-18,-3,0,-2,0
3,-24,6,3,1,-1,0,0
-12,-9,-8,-3,-1,-2,0,-4
0,-1,31,5,-1,-1,-2,0
0,0,-36,-4,1,0,0,0
6,16,32,8,-3,0,-1,-1
2,-9,-33,-8,-4,-2,-3,-2
-3,7,8,-1,-1,-2,1,-2
1,-1,18,7,0,-2,-2,-1
-8,-13,-15,-6,1,1,1,-2
1,-5,19,11,-1,-2,-3,-1
-5,-7,-17,-5,-1,-1,1,-3
-2,2,-4,-2,-1,4,1,-2
-3,6,1,1,-1,0,1,0
-1,1,2,-2,-1,-2,0,1
4,-2,-9,-5,-1,-1,-1,-3
-5,-3,10,3,0,-1,-3,-3
-4,-2,-7,-4,-4,-2,-1,-2
0,3,3,0,-3,-1,0,2
-2,-4,-10,-4,-2,-2,0,-1
-4,-4,6,2,1,-3,0,0
-2,4,-11,-4,-2,-1,-3,-2
1,5,3,-1,0,0,-2,-1
-3,-1,14,2,-1,-3,0,-1
-3,-2,-11,2,-1,-1,0,-3
1,1,-37,-18,-2,-3,-1,-2
1,4,8,4,-2,-2,-1,-1
-2,-4,-1,0,-2,0,-1,0
0,-2,12,3,0,-2,-1,-1
-1,2,0,0,-2,-3,-2,1
-6,0,13,2,0,-1,2,-2
-1,-3,-33,-7,0,-1,-2,-1
-5,0,4,-4,-4,-2,-2,-1
0,0,5,1,-2,-3,-1,-1
2,2,1,0,-1,2,1,-1
-1,0,-1,-2,-1,0,0,-1
-1,-2,-2,0,0,1,-1,-2
-3,0,5,0,-3,-3,-2,-2
0,0,1,-2,-2,-4,-2,0
0,-1,-3,0,0,-3,0,0
-1,-2,-6,-3,-1,-1,0,-1
0,-1,2,1,1,2,-1,-1
0,2,-3,1,1,-2,-2,-2
-2,-2,-1,0,-3,0,-3,-1
0,-3,0,-2,-2,-2,-2,1
-1,0,1,-1,0,2,-1,-1
1,-4,3,-1,-2,0,0,0
-1,-1,1,1,-2,-1,-2,-1
-2,3,9,0,1,-1,2,0
-5,-8,-35,-18,-4,-4,-4,-2
-3,-1,-1,-5,-2,-1,-1,-1
0,4,8,7,-1,1,0,0
-2,-4,-18,-7,-4,-2,-2,-2
-3,-1,9,14,1,1,1,-2
-2,-6,1,-3,-1,1,0,-2
0,0,-1,-14,-3,-2,-1,0
7,2,12,11,0,-1,-1,-1
-12,-5,4,3,1,-3,1,-6
-4,-6,-14,-7,-2,-1,-1,0
1,-2,-3,8,1,5,8,0
2,0,-2,-7,-1,1,2,-1
-4,0,9,0,-2,0,-2,-2
1,0,-4,3,-1,-3,-2,-1
-2,-4,13,0,-2,-2,-3,-3
-5,0,-24,-11,0,-1,-3,-1
5,4,5,6,1,3,2,2
2,2,65,0,0,-3,-2,-1
-2,-7,-22,0,-2,-3,-4,-3
-8,-7,-29,-4,-3,-3,-2,-2
6,7,43,17,2,3,-1,2
5,0,-27,-19,-2,-1,-2,-2
-4,2,31,9,1,-1,-2,-2
-2,-1,13,6,1,-1,1,0
2,-3,-32,-13,-3,-1,1,1
-4,-2,31,17,3,-1,0,-2
0,1,-28,-16,-1,-1,0,-1
-1,-1,-16,-2,-2,0,-2,-4
3,0,3,2,1,-1,-4,2
1,-1,-18,-7,-1,0,6,-1
4,1,21,9,-5,-5,-9,-1
3,-3,-17,11,-1,-2,2,0
-2,-4,1,-9,-6,0,-1,-3
-3,-4,-33,-4,1,0,-6,0
-18,-1,41,5,-2,-2,3,-4
0,2,-5,-13,-4,2,-2,3
-2,-5,-18,8,0,-4,-1,-5
-1,-5,-21,4,0,-1,-2,-1
3,1,-17,-5,1,-1,-4,-2
-2,3,87,11,-3,-4,-2,-2
-8,-11,-81,-28,-7,-3,-1,-1
2,3,53,21,3,2,3,1
-1,0,15,-22,-1,2,-1,1
1,-1,-9,2,1,-1,-1,-1
6,5,55,10,0,-3,-1,-2
-5,-6,-49,13,-5,-2,-3,-3
3,-5,-1,5,-1,1,2,3
1,5,7,-9,0,-3,-6,-1
-3,0,-54,-15,-1,-2,-2,-4
0,2,45,-10,-3,5,12,6
4,-1,-9,27,3,-2,2,-2
0,-8,-25,-2,-2,1,0,-1
-1,0,23,25,2,-1,-3,0
-2,1,-25,-42,-8,-5,-6,-3
-2,-3,-40,-14,-3,-1,-4,-2
-4,-1,23,3,1,-4,-3,-2
0,0,7,10,-1,-1,-1,-1
1,2,18,20,0,-3,-4,-1
2,-2,-20,-8,3,0,-3,0
-17,-1,-18,-2,-6,0,0,1
-3,-7,39,5,-3,-3,-1,2
1,-4,-56,-35,0,1,0,0
3,6,71,43,1,-1,-2,-3
-2,-9,-13,9,0,-2,-1,-1
-2,2,10,-62,-7,-4,4,0
3,5,55,1,0,-2,-19,-2
-9,-8,-72,-17,-6,0,7,-3
7,4,15,25,3,3,5,-1
1,0,59,-16,3,3,8,-4
-5,-4,-4,-4,-5,-3,10,2
-8,-4,-2,-13,-4,-8,-8,-4
2,-5,-53,-4,0,-1,-5,-1
1,5,87,48,4,1,0,-2
-1,-2,-11,-14,0,0,-5,-1
5,-4,-37,6,-1,-1,-1,3
-2,5,55,25,4,-2,0,-4
9,-1,-42,4,1,1,0,3
-10,0,41,2,2,4,5,-6
5,-5,-42,-15,-2,-1,4,-1
-1,3,60,33,0,-1,-3,-3
1,-5,-110,-63,-10,-5,-8,-1
0,3,-24,-18,1,-1,-1,1
-9,-4,59,36,-1,2,-3,-2
2,-4,1,-28,0,0,0,2
1,13,90,50,1,2,0,3
10,-3,-12,-11,-7,-5,-3,-4
-5,-1,47,-22,-3,-2,-10,-2
5,0,-53,-18,1,5,12,3
-29,-2,6,3,-6,-7,-9,-5
2,1,-23,14,2,4,5,10
10,12,47,22,-2,-3,0,-2
-2,-13,-30,-54,-13,-7,-5,-4
-4,-13,-4,63,17,6,-1,-4
-24,-6,-5,-4,1,-4,-4,-6
-2,6,31,-47,-7,-1,-1,3
-10,-3,-3,-7,-8,-2,1,2
15,8,-3,-84,-8,4,7,2
0,0,13,31,-5,-8,-7,-8
10,-5,-25,32,8,0,-6,1
-15,5,91,2,-2,2,6,0
5,-4,-38,-18,-2,-5,-4,0
4,2,68,18,0,-1,-3,-3
-17,-5,-40,33,4,-3,-2,0
3,2,72,34,3,-7,-7,-5
7,2,-17,0,9,10,2,5
8,-2,-16,-37,-2,1,2,1
-21,-12,6,78,12,5,3,-1
-1,-4,-89,-55,-10,-15,-6,-8
-1,-1,51,12,-1,3,4,5
1,10,-41,29,5,4,1,-20
3,-15,3,-39,-4,3,14,10
5,17,12,13,4,1,-3,-2
-4,-14,-98,-27,-10,-8,-6,-1
5,18,113,19,4,6,6,6
-18,-23,-56,-51,-11,-14,-20,-14
12,4,-43,-43,2,1,-1,0
-5,5,73,100,2,-4,-6,-7
3,-7,4,21,-1,1,1,8
-1,11,43,-32,-5,0,1,-3
15,-4,32,65,7,3,-7,1
-8,-15,-69,-5,-2,-4,9,-1
6,1,-45,-40,-1,-2,-1,6
2,8,47,-6,-6,-2,4,0
9,12,79,34,9,-1,-11,-10
-14,-21,-76,-100,-16,-18,-29,-13
7,1,44,14,5,11,25,13
3,16,14,57,9,-2,0,-3
-18,-26,-89,-6,-9,-6,-11,-5
6,20,76,82,4,0,-1,10
-6,-26,-92,-40,-2,-4,-11,-15
7,12,117,92,7,4,-2,-2
-2,-8,44,-25,-1,2,1,8
-6,-9,-71,-48,-8,-13,-7,-11
-8,1,67,-1,-3,-3,0,4
6,-4,-103,-68,3,7,7,10
-16,-13,60,-33,-2,-1,0,-8
16,22,49,14,7,5,6,5
-13,-18,-41,-6,-5,-5,-10,-6
2,-21,-128,-78,-8,-2,-7,-2
5,24,61,10,-7,-6,1,2
-6,-8,81,48,5,-5,-6,-10
-8,-5,91,83,15,7,7,6
-15,8,32,-91,-14,0,-1,-7
-3,-10,-116,3,9,1,-8,1
3,6,57,-26,-1,7,8,0
-5,-7,-116,20,-12,-13,-12,-6
17,3,90,59,2,2,2,-1
-30,-1,94,45,2,8,12,-1
3,-6,-76,-65,-18,-12,-13,-1
8,-4,-29,24,10,0,-9,-3
7,17,53,26,-3,0,10,-1
7,7,35,3,1,0,-4,15
-11,-17,-68,-47,-1,1,8,-15
-17,-15,-96,-85,-24,-14,-8,-6
3,-7,-37,-15,-6,-4,-6,-3
10,19,60,68,2,-1,-5,1
-4,-17,-57,-64,-7,-6,-11,-7
-2,11,63,-49,-6,6,10,2
18,-8,-9,-23,-3,-9,-7,2
3,-5,-85,-16,-6,0,8,-5
-1,-2,48,-11,-1,2,-15,12
-19,15,92,23,3,-5,-8,-11
-10,-38,-92,-49,-9,-16,6,-7
5,1,-7,-112,-2,29,32,14
10,16,-3,22,3,1,-3,-7
1,8,44,72,4,-4,-1,8
-3,6,74,4,-3,-2,-7,2
-7,-19,-128,-54,-5,-7,-6,-5
-6,1,49,-55,-11,-1,10,-1
-2,-2,-62,-27,-10,-9,-21,-7
4,16,55,49,18,10,1,5
-2,-5,-21,31,-5,-5,6,-14
-6,-6,-1,-40,3,3,11,1
-1,-16,-77,-36,-3,-6,-5,-3
7,16,76,-75,-16,-1,-6,-3
1,1,-4,34,8,-4,-7,11
-1,-6,25,70,6,2,3,2
23,2,-7,-51,4,6,17,10
-30,3,9,-23,-1,8,-7,-2
2,1,-22,-85,-11,-9,1,-7
4,5,-12,42,4,3,2,2
-4,12,78,14,-2,5,17,3
